日付,感染者数1日,感染者数累計,死者数1日,死者数累計,平均気温,月,火,水,木,金,土,日,平日か休日か金曜か,祝日か祝日でないか,平日か休日か,祝日か祝日でないか祝日前日か,平日か休日かlast,平日か休日か休日の前日かlast,ラグ変数,曜日,週の前半後半1,月,週の前半後半2,降水量の合計mm,平均湿度,緊急事態宣言,ワクチン接種者数,退院者数累計,退院者数,入院中,軽症・中等症,重症,宿泊療養,自宅療養,調整中,PCR検査陽性者数,抗原検査陽性者数,PCR検査陰性者数,抗原検査陰性者数,検査人数7日間移動平均,陽性率,救急医療_東京ルール適用件数,救急医療_東京ルール適用件数_7日間移動平均値,日照時間hour,平均風速m/s,平均現地気圧hPa,平均雲量10分比,人動増減率前日比平均,感染者数の増加前日比,冬ダミー,感受性人口S,感染性人口I,SI,長期休暇ダミー,ラグ平均気温,ラグ平均湿度,ラグ緊急事態宣言,ラグ冬ダミー,ラグワクチン接種者数,ラグ長期休暇ダミー,正月ダミー,ラグ正月ダミー,ラグ人動増減率前日比平均,PCR検査数,抗原検査数,PCRと抗原検査数,小売娯楽の移動基準比,食料品店薬局の移動基準比,公園の移動基準比,乗換駅の移動基準比,職場の移動基準比,住宅の移動基準比,ラグ小売娯楽の移動基準比,ラグ食料品店薬局の移動基準比,ラグ公園の移動基準比,ラグ乗換駅の移動基準比,ラグ職場の移動基準比,ラグ住宅の移動基準比,人の動き平均,ラグ人の動き平均,ラグ日照時間,四季ダミー,ラグ四季ダミー,Sワクチン接種者抜き,Rワクチン接種者抜き,SIワクチン抜き,ラグSI,ラグSIワクチン抜き,アルファベータガンマ変異株陽性者数,デルタカッパ変異株陽性者数,変異株陽性者数,ラグアルファベータガンマ変異株陽性者数,ラグデルタカッパ変異株陽性者数,ラグ変異株陽性者数,ラグ変数従来株,自殺者数,実質GDP,ラグ実質GDP
2020/3/2,0,39,0,1,7.3,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,2,月,_週の前半,3月,_週の前半,10,94,_なし,0,15,0,23,18,5,0,0,0,0,0,32,0,47,0.021,20,0,0,2.5,1013.5,10,0,-2,_冬でない,13951597,23,320886731,_なし,9.8,50,_なし,冬である,0,_なし,_なし,_なし,0,32,0,32,-21,-5,-38,-16,-5,6,-3,3,14,-5,-1,0,-13.16666667,1.333333333,9.5,春,冬,13951597,15,320886731,404596603,404596603,0,0,0,0,0,0,2,178,532332.8,554135.1
2020/3/3,1,40,0,1,11.3,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,0,火,_週の前半,3月,_週の前半,0,59,_なし,0,17,2,22,17,5,0,0,0,1,0,73,0,51.3,0.022,25,0,10.1,3.2,1017.3,6.5,0,1,_冬でない,13951597,21,292983537,_なし,10.5,60,_なし,冬である,0,_なし,_なし,_なし,0,74,0,74,-8,10,11,-16,-6,5,-5,-1,31,-40,-66,19,-0.666666667,-10.33333333,3.6,春,冬,13951597,17,292983537,446451328,446451328,0,0,0,0,0,0,0,178,532332.8,554135.1
2020/3/4,4,44,0,1,8.9,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,1,水,_週の前半,3月,_週の前半,1.5,85,_なし,0,17,0,26,20,6,0,0,0,4,0,78,0,55.7,0.023,25,0,0,2.1,1015.4,10,0,3,_冬でない,13951596,22,306935112,_なし,8.1,88,_なし,冬である,0,_なし,_なし,_なし,0,82,0,82,-20,-4,-26,-20,-8,7,-6,5,-5,-5,-1,1,-11.83333333,-1.833333333,0,春,冬,13951596,17,306935112,432499724,432499724,0,0,0,0,0,0,1,178,532332.8,554135.1
2020/3/5,8,52,0,1,9.2,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,4,木,週の後半,3月,週の後半,1,53,_なし,0,19,2,32,25,7,0,0,0,8,0,71,0,57.3,0.04,23,0,5.9,5.1,1003.7,4.8,0,4,_冬でない,13951592,24,334838208,_なし,7,49,_なし,冬である,0,_なし,_なし,_なし,0,79,0,79,-14,2,-10,-18,-7,7,-11,1,-15,-8,-1,2,-6.666666667,-5.333333333,10.6,春,冬,13951592,19,334838208,474354434,474354434,0,0,0,0,0,0,4,178,532332.8,554135.1
2020/3/6,6,58,0,1,9.4,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,8,金,週の後半,3月,週の後半,0,33,_なし,0,20,1,37,29,8,0,0,0,6,0,65,0,58.3,0.054,28,0,10.7,4,1014.4,0.3,0,-2,_冬でない,13951584,31,432499104,_なし,7,48,_なし,冬である,0,_なし,_なし,_なし,0,71,0,71,-14,4,1,-20,-8,7,-8,5,-9,-10,-2,3,-5,-3.5,9,春,冬,13951584,20,432499104,279032000,279032000,0,0,0,0,0,0,8,178,532332.8,554135.1
2020/3/7,6,64,0,1,7.3,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,6,土,週の後半,3月,週の後半,1.5,68,_なし,0,20,0,43,35,8,0,0,0,6,0,88,0,63.7,0.061,34,28.9,0,2.4,1020.2,10,0,0,_冬でない,13951578,37,516208386,_なし,9.4,64,_なし,冬である,0,_なし,_なし,_なし,0,94,0,94,-18,2,-16,-25,-6,6,-9,15,-6,-12,-1,4,-9.5,-1.5,6,春,冬,13951578,20,516208386,279032000,279032000,0,0,0,0,0,0,6,178,532332.8,554135.1
2020/3/8,0,64,0,1,7.2,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,6,日,_週の前半,3月,週の後半,6,94,_なし,0,20,0,43,35,8,0,0,0,0,0,0,0,61.7,0.058,25,25.7,0,2.5,1015.5,10,0,-6,_冬でない,13951572,43,599917596,_なし,12,65,_なし,_冬でない,0,_なし,_なし,_なし,0,0,0,0,-26,-9,-54,-34,-8,7,-13,11,-8,-19,1,5,-20.66666667,-3.833333333,9.5,春,春,13951572,20,599917596,292983579,292983579,0,0,0,0,0,0,6,178,532332.8,532332.8
2020/3/9,0,64,1,2,13.1,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,0,月,_週の前半,3月,_週の前半,0,79,_なし,0,22,2,40,33,7,0,0,0,0,0,23,0,60.4,0.059,38,28.3,3.9,2.7,1013.7,7.5,0,0,_冬でない,13951572,40,558062880,_なし,7.3,94,_なし,_冬でない,0,_なし,_なし,_なし,0,23,0,23,-13,4,6,-17,-6,5,-15,10,12,-25,-1,4,-3.5,-2.5,0,春,春,13951572,22,558062880,320886731,320886731,0,0,0,0,0,0,0,178,532332.8,532332.8
2020/3/10,3,67,0,2,14.7,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,0,火,_週の前半,3月,_週の前半,24.5,97,_なし,0,22,0,43,35,8,0,0,0,3,0,62,0,59.1,0.065,19,27.4,0,2.5,1000.1,7.5,0,3,_冬でない,13951572,40,558062880,_なし,11.3,59,_なし,_冬でない,0,_なし,_なし,_なし,0,65,0,65,-20,-10,-36,-19,-10,8,-21,-5,-38,-16,-5,6,-14.5,-13.16666667,10.1,春,春,13951572,22,558062880,292983537,292983537,0,0,0,0,0,0,0,178,532332.8,532332.8
2020/3/11,6,73,0,2,15.3,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,3,水,_週の前半,3月,_週の前半,0,58,_なし,0,22,0,49,42,7,0,0,0,5,0,114,0,64.4,0.062,19,26.6,7.9,3.3,997.3,6.3,0,3,_冬でない,13951569,43,599917467,_なし,8.9,85,_なし,_冬でない,0,_なし,_なし,_なし,0,119,0,119,-9,6,18,-18,-8,5,-8,10,11,-16,-6,5,-1,-0.666666667,0,春,春,13951569,22,599917467,306935112,306935112,0,0,0,0,0,0,3,178,532332.8,532332.8
2020/3/12,2,75,0,2,11.4,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,6,木,週の後半,3月,週の後半,0,48,_なし,0,22,0,51,44,7,0,0,0,2,0,82,0,65.1,0.048,23,26.6,10,4.1,1016.7,1,0,-4,_冬でない,13951563,49,683626587,_なし,9.2,53,_なし,_冬でない,0,_なし,_なし,_なし,0,84,0,84,-10,4,9,-18,-8,6,-20,-4,-26,-20,-8,7,-2.833333333,-11.83333333,5.9,春,春,13951563,22,683626587,334838208,334838208,0,0,0,0,0,0,6,178,532332.8,532332.8
2020/3/13,2,77,0,2,12.5,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,2,金,週の後半,3月,週の後半,0,62,_なし,0,22,0,53,45,8,0,0,0,2,0,56,0,63.3,0.041,25,26.1,7,2.4,1012.5,7.5,0,0,_冬でない,13951561,51,711529611,_なし,9.4,33,_なし,_冬でない,0,_なし,_なし,_なし,0,58,0,58,-10,5,8,-19,-8,7,-14,2,-10,-18,-7,7,-2.833333333,-6.666666667,10.7,春,春,13951561,22,711529611,432499104,432499104,0,0,0,0,0,0,2,178,532332.8,532332.8
2020/3/14,10,87,0,2,5.5,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,2,土,週の後半,3月,週の後半,25,88,_なし,0,22,0,63,55,8,0,0,0,7,0,64,0,60,0.045,22,24.4,0,3.2,1006.1,9.3,0,8,_冬でない,13951559,53,739432627,_なし,7.3,68,_なし,_冬でない,0,_なし,_なし,_なし,0,71,0,71,-29,-17,-58,-30,-11,9,-14,4,1,-20,-8,7,-22.66666667,-5,0,春,春,13951559,22,739432627,516208386,516208386,0,0,0,0,0,0,2,178,532332.8,532332.8
2020/3/15,3,90,0,2,7.1,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,10,日,_週の前半,3月,週の後半,0,67,_なし,0,22,0,66,58,8,0,0,0,0,0,0,0,60,0.045,32,25.4,8.4,2.6,1002.6,4,0,-7,_冬でない,13951549,63,878947587,_なし,7.2,94,_なし,_冬でない,0,_なし,_なし,_なし,0,0,0,0,-10,10,16,-24,-3,4,-18,2,-16,-25,-6,6,-1.166666667,-9.5,0,春,春,13951549,22,878947587,599917596,599917596,0,0,0,0,0,0,10,178,532332.8,532332.8
2020/3/16,0,90,0,2,7.1,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,3,月,_週の前半,3月,_週の前半,0,55,_なし,0,22,0,66,58,8,0,0,0,0,0,19,0,59.4,0.046,42,26,9.2,4.7,1003.9,2,0,-3,_冬でない,13951546,66,920802036,_なし,13.1,79,_なし,_冬でない,0,_なし,_なし,_なし,0,19,0,19,-13,0,-8,-16,-5,5,-26,-9,-54,-34,-8,7,-6.166666667,-20.66666667,3.9,春,春,13951546,22,920802036,558062880,558062880,0,0,0,0,0,0,3,178,532332.8,532332.8
2020/3/17,12,102,0,2,7.7,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,0,火,_週の前半,3月,_週の前半,0,47,_なし,0,30,8,70,62,8,0,0,0,11,0,60,0,60.3,0.064,15,25.4,8.4,3.3,1012.1,2.5,0,12,_冬でない,13951546,58,809189668,_なし,14.7,97,_なし,_冬でない,0,_なし,_なし,_なし,0,71,0,71,-9,4,6,-17,-7,5,-13,4,6,-17,-6,5,-3,-3.5,0,春,春,13951546,30,809189668,558062880,558062880,0,0,0,0,0,0,0,178,532332.8,532332.8
2020/3/18,9,111,0,2,11.9,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,12,水,_週の前半,3月,_週の前半,0,52,_なし,0,30,0,79,71,8,0,0,0,4,0,101,0,58.3,0.064,28,26.7,10.7,2.7,1010,0.3,0,-3,_冬でない,13951534,70,976607380,_なし,15.3,58,_なし,_冬でない,0,_なし,_なし,_なし,0,105,0,105,-9,4,21,-15,-7,5,-20,-10,-36,-19,-10,8,-0.166666667,-14.5,7.9,春,春,13951534,30,976607380,599917467,599917467,0,0,0,0,0,0,12,178,532332.8,532332.8
2020/3/19,7,118,0,2,14.6,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,祝日前日,_平日,休日前日,9,木,週の後半,3月,週の後半,1,65,_なし,0,31,1,85,76,9,0,0,0,5,0,44,0,53.3,0.078,24,26.9,11,3.7,1006.7,2.5,0,-2,_冬でない,13951525,78,1088218950,_なし,11.4,48,_なし,_冬でない,0,_なし,_なし,_なし,0,49,0,49,-3,4,14,-13,-8,4,-9,6,18,-18,-8,5,-0.333333333,-1,10,春,春,13951525,31,1088218950,683626587,683626587,0,0,0,0,0,0,9,178,532332.8,532332.8
2020/3/20,11,129,1,3,14.5,0,0,0,0,1,0,0,金曜,祝日である,_平日,祝日である,休日,休日,7,金,週の後半,3月,週の後半,0,48,_なし,0,31,0,95,86,9,0,0,0,6,0,9,0,47.1,0.1,38,28.7,8.9,3.5,999.7,3,0,4,_冬でない,13951518,84,1171927512,_なし,12.5,62,_なし,_冬でない,0,_なし,_なし,_なし,0,15,0,15,-15,2,37,-44,-66,22,-10,4,9,-18,-8,6,-10.66666667,-2.833333333,7,春,春,13951518,31,1171927512,711529611,711529611,0,0,0,0,0,0,7,178,532332.8,532332.8
2020/3/21,7,136,1,4,13.8,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,11,土,週の後半,3月,週の後半,0,44,_なし,0,31,0,101,92,9,0,0,0,0,0,44,0,43.3,0.086,29,29.7,11,2.9,1007.9,0.5,0,-4,_冬でない,13951507,94,1311441658,_なし,5.5,88,_なし,_冬でない,0,_なし,_なし,_なし,0,44,0,44,-13,4,38,-21,-10,4,-10,5,8,-19,-8,7,0.333333333,-2.833333333,0,春,春,13951507,31,1311441658,739432627,739432627,0,0,0,0,0,0,11,178,532332.8,532332.8
2020/3/22,3,139,0,4,16.8,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,7,日,_週の前半,3月,週の後半,0,49,_なし,0,31,0,103,94,9,0,0,0,0,0,1,0,43.4,0.086,37,30.4,9.8,3.5,1003.9,6.8,0,-4,_冬でない,13951500,101,1409101500,_なし,7.1,67,_なし,_冬でない,0,_なし,_なし,_なし,0,1,0,1,-13,4,51,-21,-5,2,-29,-17,-58,-30,-11,9,3,-22.66666667,8.4,春,春,13951500,31,1409101500,878947587,878947587,0,0,0,0,0,0,7,178,532332.8,532332.8
2020/3/23,16,155,0,4,10.3,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,3,月,_週の前半,3月,_週の前半,0,59,_なし,0,31,0,119,108,11,0,0,0,12,0,44,0,48.7,0.111,24,27.9,2.4,2.7,1007.3,8.5,0,13,_冬でない,13951497,104,1450955688,_なし,7.1,55,_なし,_冬でない,0,_なし,_なし,_なし,0,56,0,56,-13,0,2,-15,-6,5,-10,10,16,-24,-3,4,-4.5,-1.166666667,9.2,春,春,13951497,31,1450955688,920802036,920802036,0,0,0,0,0,0,3,178,532332.8,532332.8
2020/3/24,18,173,1,5,8.2,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,16,火,_週の前半,3月,_週の前半,0,44,_なし,0,31,0,135,124,11,0,0,0,14,0,60,0,49.1,0.119,26,29.4,11.3,4.7,1011.6,2.5,0,2,_冬でない,13951481,119,1660226239,_なし,7.7,47,_なし,_冬でない,0,_なし,_なし,_なし,0,74,0,74,-8,3,12,-16,-9,6,-13,0,-8,-16,-5,5,-2,-6.166666667,8.4,春,春,13951481,31,1660226239,809189668,809189668,0,0,0,0,0,0,16,178,532332.8,532332.8
2020/3/25,41,214,0,5,10,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,18,水,_週の前半,3月,_週の前半,0,45,_なし,0,31,0,176,164,12,0,0,0,27,0,68,0,47.7,0.192,27,29.3,11.9,3,1017.4,0.5,0,23,_冬でない,13951463,137,1911350431,_なし,11.9,52,_なし,_冬でない,0,_なし,_なし,_なし,0,95,0,95,-6,14,37,-14,-8,4,-9,4,6,-17,-7,5,4.5,-3,10.7,春,春,13951463,31,1911350431,976607380,976607380,0,0,0,0,0,0,18,178,532332.8,532332.8
2020/3/26,46,260,0,5,13,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,41,木,週の後半,3月,週の後半,0,50,_なし,0,31,0,223,208,15,0,0,0,27,0,60,0,53.1,0.231,24,29.3,10.6,2.2,1017.9,3.5,0,5,_冬でない,13951422,178,2483353116,_なし,14.6,65,_なし,_冬でない,0,_なし,_なし,_なし,0,87,0,87,-10,25,26,-17,-10,6,-9,4,21,-15,-7,5,3.333333333,-0.166666667,11,春,春,13951422,31,2483353116,1088218950,1088218950,0,0,0,0,0,0,41,178,532332.8,532332.8
2020/3/27,40,300,1,6,16.2,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,46,金,週の後半,3月,週の後半,0,69,_なし,0,39,8,254,239,15,0,0,0,32,0,111,0,71.4,0.224,41,29.7,1.4,4.7,1012.7,8,0,-6,_冬でない,13951376,215,2999545840,_なし,14.5,48,_なし,_冬でない,0,_なし,_なし,_なし,0,143,0,143,-20,13,4,-25,-15,10,-3,4,14,-13,-8,4,-5.5,-0.333333333,8.9,春,春,13951376,39,2999545840,1171927512,1171927512,0,0,0,0,0,0,46,178,532332.8,532332.8
2020/3/28,64,364,1,7,15.5,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,40,土,週の後半,3月,週の後半,8.5,83,_なし,0,40,1,315,301,14,0,0,0,49,0,195,0,100,0.23,41,31.4,0.9,4.4,1008.8,10,0,24,_冬でない,13951336,253,3529688008,_なし,13.8,44,_なし,_冬でない,0,_なし,_なし,_なし,0,244,0,244,-46,-6,-31,-46,-19,13,-15,2,37,-44,-66,22,-22.5,-10.66666667,11,春,春,13951336,40,3529688008,1311441658,1311441658,0,0,0,0,0,0,40,178,532332.8,532332.8
2020/3/29,72,436,1,8,3.6,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,64,日,_週の前半,3月,週の後半,51.5,96,_なし,0,40,0,382,367,15,0,0,0,46,0,285,0,147.1,0.201,39,31.7,0,2.8,1016.7,10,0,8,_冬でない,13951272,316,4408601952,_なし,16.8,49,_なし,_冬でない,0,_なし,_なし,_なし,0,331,0,331,-63,-32,-66,-59,-27,14,-13,4,38,-21,-10,4,-38.83333333,0.333333333,9.8,春,春,13951272,40,4408601952,1409101500,1409101500,0,0,0,0,0,0,64,178,532332.8,532332.8
2020/3/30,12,448,1,9,7.6,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,72,月,_週の前半,3月,_週の前半,0,72,_なし,0,40,0,394,378,16,0,0,0,0,0,41,0,145,0.192,48,35.1,1,1.9,1020.1,10,0,-60,_冬でない,13951200,387,5399114400,_なし,10.3,59,_なし,_冬でない,0,_なし,_なし,_なし,0,41,0,41,-24,9,-14,-27,-16,10,-13,4,51,-21,-5,2,-10.33333333,3,2.4,春,春,13951200,40,5399114400,1450955688,1450955688,0,0,0,0,0,0,72,178,532332.8,532332.8
2020/3/31,78,526,7,16,9.8,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,12,火,_週の前半,3月,_週の前半,0,79,_なし,0,40,0,465,449,16,0,0,0,46,0,99,0,155.1,0.209,43,37.6,0,1.9,1019.4,10,0,66,_冬でない,13951188,392,5468865696,_なし,8.2,44,_なし,_冬でない,0,_なし,_なし,_なし,0,145,0,145,-23,5,-10,-27,-16,10,-13,0,2,-15,-6,5,-10.16666667,-4.5,11.3,春,春,13951188,40,5468865696,1660226239,1660226239,0,0,0,0,0,0,12,178,532332.8,532332.8
2020/4/1,67,593,0,16,11.4,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,78,水,_週の前半,4月,_週の前半,31,97,_なし,0,40,0,531,514,17,0,0,0,54,0,110,0,165,0.22,48,40.6,0,2.7,1003.9,10,0,-11,_冬でない,13951110,470,6557021700,_なし,10,45,_なし,_冬でない,0,_なし,_なし,_なし,0,164,0,164,-38,-13,-44,-31,-20,13,-8,3,12,-16,-9,6,-22.16666667,-2,11.9,春,春,13951110,40,6557021700,1911350431,1911350431,0,0,0,0,0,0,78,123,493839.8,532332.8
2020/4/2,98,691,0,16,13.9,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,67,木,週の後半,4月,週の後半,0,45,_なし,0,40,0,628,610,18,0,0,0,69,0,400,0,219.6,0.193,53,44.7,11.9,6.2,1003.7,3.8,0,31,_冬でない,13951043,537,7491710091,_なし,13,50,_なし,_冬でない,0,_なし,_なし,_なし,0,469,0,469,-28,7,-2,-32,-21,12,-6,14,37,-14,-8,4,-10.66666667,4.5,10.6,春,春,13951043,40,7491710091,2483353116,2483353116,0,0,0,0,0,0,67,123,493839.8,532332.8
2020/4/3,92,783,2,18,12.8,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,98,金,週の後半,4月,週の後半,0,50,_なし,0,51,11,704,682,22,0,0,0,78,0,473,0,277.9,0.176,69,48.7,9.9,3.3,1016.8,4.8,0,-6,_冬でない,13950945,622,8677487790,_なし,16.2,69,_なし,_冬でない,0,_なし,_なし,_なし,0,551,0,551,-30,9,4,-33,-22,14,-10,25,26,-17,-10,6,-9.666666667,3.333333333,1.4,春,春,13950945,51,8677487790,2999545840,2999545840,0,0,0,0,0,0,98,123,493839.8,532332.8
2020/4/4,118,901,5,23,15.7,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,92,土,週の後半,4月,週の後半,0,62,_なし,0,51,0,815,793,22,0,0,0,4,0,61,0,252.3,0.168,76,53.7,11.5,3.9,1010.6,0.5,0,26,_冬でない,13950853,709,9891154777,_なし,15.5,83,_なし,_冬でない,0,_なし,_なし,_なし,0,65,0,65,-42,5,4,-48,-25,13,-20,13,4,-25,-15,10,-15.5,-5.5,0.9,春,春,13950853,51,9891154777,3529688008,3529688008,0,0,0,0,0,0,92,123,493839.8,532332.8
2020/4/5,141,1042,7,30,10.2,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,118,日,_週の前半,4月,週の後半,0,73,_なし,0,52,1,951,927,24,0,0,0,61,0,1,0,213.9,0.208,82,59.9,1.2,2.6,1008.4,6.3,0,23,_冬でない,13950735,819,11425651965,_なし,3.6,96,_なし,_冬でない,0,_なし,_なし,_なし,0,62,0,62,-50,-4,-30,-58,-27,12,-46,-6,-31,-46,-19,13,-26.16666667,-22.5,0,春,春,13950735,52,11425651965,4408601952,4408601952,0,0,0,0,0,0,118,123,493839.8,532332.8
2020/4/6,85,1127,0,30,12.1,1,0,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,141,月,_週の前半,4月,_週の前半,0,43,_なし,0,52,0,1034,1007,27,0,0,0,79,0,277,0,258.9,0.216,78,64.1,11.3,3,1011.1,4.5,0,-56,_冬でない,13950594,960,13392570240,_なし,7.6,72,_なし,_冬でない,0,_なし,_なし,_なし,0,356,0,356,-29,12,3,-32,-22,12,-63,-32,-66,-59,-27,14,-9.333333333,-38.83333333,1,春,春,13950594,52,13392570240,5399114400,5399114400,0,0,0,0,0,0,141,123,493839.8,532332.8
2020/4/7,87,1214,1,31,12.4,0,1,0,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,85,火,_週の前半,4月,_週の前半,0,50,あり,0,52,0,1112,1085,27,0,0,0,60,0,211,0,276.9,0.209,99,72.1,8.9,2.7,1010.6,6.5,0,2,_冬でない,13950509,1044,14564331396,_なし,9.8,79,_なし,_冬でない,0,_なし,_なし,_なし,0,271,0,271,-32,4,-3,-38,-27,15,-24,9,-14,-27,-16,10,-13.5,-10.33333333,0,春,春,13950509,52,14564331396,5468865696,5468865696,0,0,0,0,0,0,85,123,493839.8,532332.8
2020/4/8,156,1370,4,35,14.3,0,0,1,0,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,87,水,_週の前半,4月,_週の前半,0,60,あり,0,52,0,1251,1222,29,0,0,0,125,0,241,0,305.7,0.222,81,76.9,11.7,2.6,1009.5,2,0,69,_冬でない,13950422,1127,15722125594,_なし,11.4,97,_なし,_冬でない,0,_なし,_なし,_なし,0,366,0,366,-45,-1,4,-46,-35,18,-23,5,-10,-27,-16,10,-17.5,-10.16666667,0,春,春,13950422,52,15722125594,6557021700,6557021700,0,0,0,0,0,0,87,123,493839.8,493839.8
2020/4/9,183,1553,1,36,13.3,0,0,0,1,0,0,0,_平日(金曜除く),_祝日でない,_平日,_祝日でない,_平日,_平日,156,木,週の後半,4月,週の後半,0.5,62,あり,0,52,0,1428,1398,30,0,0,0,90,0,254,0,287.9,0.247,89,82,8.3,3.3,1012.6,5,0,27,_冬でない,13950266,1282,17884241012,_なし,13.9,45,_なし,_冬でない,0,_なし,_なし,_なし,0,344,0,344,-47,-3,-6,-49,-38,21,-38,-13,-44,-31,-20,13,-20.33333333,-22.16666667,11.9,春,春,13950266,52,17884241012,7491710091,7491710091,0,0,0,0,0,0,156,123,493839.8,493839.8
2020/4/10,199,1752,4,40,11.2,0,0,0,0,1,0,0,金曜,_祝日でない,_平日,_祝日でない,_平日,休日前日,183,金,週の後半,4月,週の後半,0,49,あり,0,52,0,1611,1580,31,0,0,0,143,0,219,0,260.9,0.308,69,82,9.9,3.8,1014.6,6.8,0,16,_冬でない,13950083,1461,20381071263,_なし,12.8,50,_なし,_冬でない,0,_なし,_なし,_なし,0,362,0,362,-48,3,-10,-51,-39,23,-28,7,-2,-32,-21,12,-20.33333333,-10.66666667,9.9,春,春,13950083,52,20381071263,8677487790,8677487790,0,0,0,0,0,0,183,123,493839.8,493839.8
2020/4/11,198,1950,0,40,11.4,0,0,0,0,0,1,0,休日,_祝日でない,休日,_祝日でない,休日,休日,199,土,週の後半,4月,週の後半,0.5,48,あり,0,52,0,1810,1776,34,0,0,0,159,0,344,0,323.4,0.317,84,83.1,9,3.2,1015.3,6.5,0,-1,_冬でない,13949884,1660,23156807440,_なし,15.7,62,_なし,_冬でない,0,_なし,_なし,_なし,0,503,0,503,-52,1,-6,-59,-37,17,-30,9,4,-33,-22,14,-22.66666667,-9.666666667,11.5,春,春,13949884,52,23156807440,9891154777,9891154777,0,0,0,0,0,0,199,123,493839.8,493839.8
2020/4/12,174,2124,2,42,10.3,0,0,0,0,0,0,1,休日,_祝日でない,休日,_祝日でない,休日,休日,198,日,_週の前半,4月,週の後半,6.5,84,あり,0,52,0,1974,1937,37,0,0,0,6,0,51,0,322.7,0.293,108,86.9,0.6,2.5,1011,10,0,-24,_冬でない,13949686,1856,25890617216,_なし,10.2,73,_なし,_冬でない,0,_なし,_なし,_なし,0,57,0,57,-59,-10,-31,-66,-38,15,-42,5,4,-48,-25,13,-31.5,-15.5,1.2,春,春,13949686,52,25890617216,11425651965,11425651965,0,0,0,0,0,0,198,123,493839.8,493839.8
