Date,AUSTRALIA,AUSTRIA,BELGIUM,CANADA,DENMARK,FINLAND,FRANCE,GERMANY,HONG KONG,IRELAND,ISRAEL,ITALY,JAPAN,NETHERLANDS,NEW ZEALAND,NORWAY,PORTUGAL,SINGAPORE,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,USA
14-Nov-17,817.958,"1,479.55","1,817.10","1,727.52","9,697.50",523.735,"1,896.09","2,330.63","12,102.60",200.633,166.381,286.66,"3,350.35","3,162.60",132.947,"2,563.49",70.879,"4,006.74",476.088,"7,871.31","5,276.36","1,173.69","2,455.47"
15-Nov-17,808.893,"1,480.08","1,804.72","1,722.72","9,732.56",523.759,"1,898.72","2,327.43","12,019.20",200.124,167.819,286.014,"3,298.29","3,157.51",131.734,"2,530.38",70.845,"3,990.33",479.481,"7,851.76","5,261.88","1,171.22","2,442.14"
16-Nov-17,811.671,"1,471.31","1,822.18","1,733.91","9,837.38",527.664,"1,907.33","2,336.23","12,004.73",203.973,168.773,285.764,"3,338.80","3,167.25",131.82,"2,569.90",70.183,"3,960.60",481.421,"7,940.12","5,277.85","1,175.93","2,462.21"
17-Nov-17,808.923,"1,463.65","1,808.46","1,729.43","9,834.50",526.989,"1,901.93","2,329.55","12,031.35",205.812,171.186,284.255,"3,360.19","3,151.92",130.949,"2,531.44",69.68,"4,019.11",477.912,"7,819.36","5,309.05","1,175.43","2,456.78"
20-Nov-17,808.27,"1,459.24","1,811.69","1,732.94","9,839.26",530.172,"1,903.79","2,334.99","12,031.24",206.683,169.621,284.256,"3,341.48","3,160.09",130.81,"2,534.71",69.869,"4,014.99",476.859,"7,828.35","5,371.01","1,182.23","2,460.17"
21-Nov-17,813.072,"1,461.86","1,813.20","1,746.20","9,820.82",529.443,"1,908.30","2,350.47","12,187.49",204.36,171.258,285.659,"3,361.57","3,167.05",131.495,"2,567.72",69.628,"4,068.34",474.004,"7,926.78","5,378.37","1,182.91","2,476.15"
22-Nov-17,816.51,"1,464.12","1,817.03","1,750.29","9,859.96",529.403,"1,914.06","2,336.09","12,236.09",203.56,170.957,287.611,"3,398.60","3,169.55",132.034,"2,576.90",70.221,"4,098.01",477.634,"7,883.43","5,406.45","1,189.85","2,474.37"
23-Nov-17,820.816,"1,471.78","1,831.82","1,750.81","9,873.24",529.843,"1,932.81","2,346.66","12,212.31",203.616,172.488,290.232,"3,410.05","3,191.18",133.533,"2,587.32",70.889,"4,099.73",480.988,"7,942.45","5,428.05","1,190.74","2,474.37"
24-Nov-17,820.368,"1,498.54","1,848.95","1,757.64","9,903.85",534.149,"1,951.74","2,374.26","12,276.59",205.68,173.506,292.279,"3,408.67","3,212.05",134.395,"2,584.42",71.374,"4,127.58",486.091,"7,976.49","5,450.19","1,194.28","2,479.64"
27-Nov-17,820.737,"1,481.81","1,841.94","1,746.67","9,813.37",528.266,"1,939.10","2,359.69","12,240.62",204.657,175.492,288.736,"3,415.41","3,194.03",136.039,"2,556.24",71.245,"4,119.42",485.785,"7,922.82","5,406.08","1,188.51","2,478.36"
28-Nov-17,817.448,"1,485.97","1,845.05","1,733.56","9,889.16",527.737,"1,941.60","2,361.03","12,171.02",203.818,176.599,288.819,"3,398.17","3,197.84",135.225,"2,539.27",71.162,"4,127.08",487.508,"7,934.59","5,421.87","1,191.18","2,502.32"
29-Nov-17,818.764,"1,495.96","1,832.46","1,722.96","9,865.69",527.73,"1,941.49","2,359.41","12,172.60",204.672,176.543,289.578,"3,405.08","3,175.52",134.945,"2,542.99",71.459,"4,120.30",493.005,"7,872.23","5,407.55","1,197.15","2,500.90"
30-Nov-17,814.401,"1,505.87","1,832.41","1,729.03","10,006.53",529.867,"1,946.35","2,369.31","12,033.46",202.96,177.061,291.462,"3,415.10","3,190.89",134.22,"2,523.63",71.772,"4,126.33",492.887,"7,879.85","5,429.46","1,197.64","2,520.55"
1-Dec-17,817.511,"1,489.32","1,816.95","1,747.54","9,947.34",521.75,"1,917.39","2,328.64","12,067.74",202.318,178.407,287.017,"3,399.53","3,148.28",135.032,"2,517.55",71.044,"4,143.41",483.885,"7,752.50","5,388.46","1,189.19","2,515.45"
4-Dec-17,816.886,"1,505.24","1,833.21","1,742.51","9,872.72",521.091,"1,939.30","2,359.41","12,029.61",206.039,178.241,290.108,"3,383.51","3,171.94",134.231,"2,525.06",71.019,"4,127.23",488.82,"7,827.67","5,417.46","1,194.16","2,511.63"
5-Dec-17,816.168,"1,486.84","1,825.68","1,741.09","9,740.26",519.537,"1,932.24","2,355.35","11,932.46",205.636,178.357,290.301,"3,386.27","3,178.05",135.192,"2,507.09",70.858,"4,131.43",488.003,"7,789.96","5,383.89","1,190.57","2,502.26"
6-Dec-17,808.654,"1,471.72","1,801.07","1,729.78","9,812.01",517.671,"1,925.54","2,338.94","11,798.21",205.496,175.598,288.402,"3,353.26","3,165.18",134.005,"2,498.69",70.296,"4,073.30",484.375,"7,721.75","5,384.90","1,187.48","2,501.63"
7-Dec-17,807.893,"1,476.61","1,797.25","1,733.29","9,824.76",513.551,"1,930.21","2,346.01","11,792.26",206.061,177.645,290.395,"3,376.68","3,182.83",134.997,"2,476.13",70.302,"4,068.74",487.894,"7,698.27","5,346.76","1,185.88","2,509.44"
8-Dec-17,808.816,"1,471.79","1,797.06","1,738.39","9,886.92",513.817,"1,928.95","2,356.11","11,876.54",207.588,180.365,293.436,"3,387.28","3,185.85",136.518,"2,483.49",69.691,"4,104.93",489.379,"7,739.51","5,365.25","1,193.75","2,523.34"
11-Dec-17,812.623,"1,488.63","1,800.39","1,739.83","9,936.44",515.012,"1,931.65","2,359.04","11,974.84",207.565,180.952,293.485,"3,412.77","3,198.73",139.143,"2,483.24",70.431,"4,150.51",490.351,"7,764.64","5,380.02","1,202.24","2,531.55"
12-Dec-17,816.469,"1,469.88","1,800.16","1,738.05","9,945.84",513.552,"1,933.35","2,356.59","11,968.53",205.772,180.291,292.384,"3,405.91","3,202.05",139.586,"2,515.60",70.457,"4,152.21",487.074,"7,834.58","5,394.41","1,206.57","2,535.23"
13-Dec-17,824.12,"1,457.93","1,785.78","1,741.91","9,933.26",518.703,"1,928.00","2,352.97","12,071.80",206.372,178.793,288.973,"3,417.98","3,199.05",140.981,"2,495.99",70.105,"4,169.35",486.509,"7,806.71","5,430.24","1,209.37","2,534.01"
14-Dec-17,828.124,"1,468.01","1,785.42","1,729.95","9,971.35",515.947,"1,917.07","2,347.26","12,000.49",204.573,181.655,286.562,"3,422.22","3,186.70",141.475,"2,514.89",69.488,"4,141.97",483.067,"7,769.78","5,418.41","1,206.98","2,523.67"
15-Dec-17,824.391,"1,440.55","1,785.61","1,735.82","9,849.63",516.362,"1,911.51","2,350.50","11,952.94",203.88,185.468,285.262,"3,391.11","3,188.60",142.011,"2,485.28",69.587,"4,109.25",481.985,"7,655.05","5,411.98","1,204.24","2,546.17"
18-Dec-17,832.42,"1,494.23","1,809.49","1,741.46","10,047.24",524.311,"1,944.87","2,395.98","12,032.02",205.74,186.035,290.298,"3,449.20","3,228.29",141.381,"2,513.89",69.984,"4,107.24",488.972,"7,831.15","5,477.82","1,219.63","2,560.13"
19-Dec-17,833.775,"1,503.51","1,807.81","1,735.16","10,015.20",523.276,"1,932.56","2,380.33","12,047.35",207.735,185.51,288.379,"3,427.41","3,221.01",141.938,"2,507.14",69.896,"4,100.09",488.329,"7,793.80","5,437.15","1,216.04","2,551.82"
20-Dec-17,835.616,"1,510.35","1,807.35","1,743.54","10,049.97",522.242,"1,933.37","2,369.32","12,058.17",208.599,185.128,287.888,"3,429.67","3,210.18",142.123,"2,498.65",69.476,"4,105.72",489.891,"7,802.97","5,404.57","1,218.22","2,549.61"
21-Dec-17,836.374,"1,525.79","1,802.86","1,763.57","10,092.47",527.08,"1,939.31","2,371.14","12,082.15",209.214,188.52,289.075,"3,423.83","3,206.08",142.515,"2,529.23",69.501,"4,089.60",493.678,"7,842.25","5,438.69","1,225.98","2,554.88"
22-Dec-17,840.275,"1,519.96","1,797.33","1,756.58","10,104.98",525.535,"1,928.47","2,359.80","12,151.52",209.188,188.731,288.12,"3,439.08","3,195.30",142.769,"2,542.04",69.763,"4,096.98",486.322,"7,846.71","5,421.27","1,225.38","2,553.80"
25-Dec-17,840.275,"1,519.96","1,797.33","1,756.58","10,104.98",525.535,"1,928.47","2,359.80","12,151.52",209.188,189.86,288.12,"3,445.10","3,195.30",142.769,"2,542.04",69.763,"4,096.98",486.322,"7,846.71","5,421.27","1,225.38","2,553.80"
26-Dec-17,840.384,"1,523.94","1,802.04","1,763.56","10,130.42",526.912,"1,933.52","2,365.98","12,153.02",209.736,190.283,288.875,"3,439.12","3,202.19",142.983,"2,543.48",69.946,"4,091.30",487.595,"7,851.83","5,422.37","1,225.34","2,551.12"
27-Dec-17,845.735,"1,516.40","1,810.85","1,772.66","10,172.70",528.196,"1,939.60","2,371.96","12,198.71",210.429,191.52,289.122,"3,439.57","3,208.39",143.459,"2,576.69",70.293,"4,124.37",487.493,"7,862.90","5,453.77","1,233.08","2,553.08"
28-Dec-17,851.228,"1,526.35","1,808.13","1,785.02","10,182.16",527.081,"1,937.29","2,365.94","12,295.39",211.828,192.194,288.745,"3,432.27","3,211.84",144.363,"2,593.95",70.367,"4,142.34",485.777,"7,849.34","5,492.23","1,237.16","2,558.02"
29-Dec-17,851.815,"1,521.61","1,815.57","1,791.59","10,239.13",528.123,"1,939.40","2,369.98","12,357.20",212.4,192.161,286.995,"3,435.12","3,213.82",144.685,"2,599.10",70.445,"4,149.06",486.068,"7,857.79","5,503.29","1,255.81","2,544.58"
1-Jan-18,851.815,"1,521.61","1,815.57","1,791.59","10,239.13",528.123,"1,939.40","2,369.98","12,357.20",212.4,193.358,286.995,"3,435.12","3,213.82",144.685,"2,599.10",70.445,"4,149.06",486.068,"7,857.79","5,503.29","1,255.81","2,544.58"
2-Jan-18,852.04,"1,536.59","1,823.91","1,807.28","10,288.97",530.796,"1,938.35","2,369.40","12,447.96",213.267,194.839,287.689,"3,450.59","3,216.21",144.634,"2,617.24",71.239,"4,214.39",488.24,"7,877.52","5,516.30","1,254.18","2,565.61"
3-Jan-18,853.557,"1,553.95","1,831.66","1,811.94","10,318.86",535.279,"1,949.12","2,385.30","12,476.22",213.152,194.79,287.826,"3,442.91","3,229.48",145.013,"2,629.86",71.941,"4,260.44",488.902,"7,934.99","5,538.53","1,251.57","2,582.16"
4-Jan-18,857.411,"1,603.25","1,856.85","1,820.34","10,361.30",541.808,"1,985.51","2,430.05","12,515.31",216.983,196.664,297.217,"3,524.98","3,270.45",146.732,"2,668.67",73.509,"4,317.56",501.962,"8,052.37","5,569.27","1,259.21","2,592.49"
5-Jan-18,863.642,"1,595.07","1,870.43","1,833.10","10,411.58",543.43,"1,999.13","2,450.29","12,536.68",218.7,195.41,299.798,"3,544.43","3,288.63",147.711,"2,695.57",73.59,"4,306.04",505.139,"8,096.30","5,597.08","1,264.80","2,610.52"
8-Jan-18,862.321,"1,585.90","1,861.44","1,825.14","10,441.95",542.434,"1,995.02","2,446.92","12,566.41",217.146,194.272,299.595,"3,552.27","3,284.17",146.82,"2,693.30",72.9,"4,314.48",501.805,"8,075.69","5,584.05","1,261.72","2,615.46"
9-Jan-18,862.429,"1,584.87","1,869.02","1,820.17","10,425.23",543.58,"2,000.14","2,442.18","12,631.59",215.591,194.131,300.154,"3,587.62","3,284.26",146.449,"2,701.62",72.134,"4,318.18",501.124,"8,101.46","5,588.90","1,262.09","2,618.93"
10-Jan-18,860.052,"1,621.83","1,875.22","1,808.63","10,420.70",542.776,"2,001.16","2,431.64","12,613.02",214.166,195.575,303.682,"3,630.10","3,279.92",146.277,"2,717.44",72.598,"4,318.52",504.617,"8,141.37","5,570.66","1,266.11","2,615.53"
11-Jan-18,859.276,"1,636.12","1,882.35","1,806.37","10,394.15",543.83,"2,004.28","2,431.01","12,573.75",212.251,200.501,307.122,"3,619.04","3,285.05",144.487,"2,730.89",72.857,"4,325.22",508.662,"8,212.22","5,565.42","1,268.94","2,634.29"
12-Jan-18,861.148,"1,647.04","1,899.54","1,812.27","10,407.26",549.167,"2,030.42","2,459.80","12,623.47",215.548,201.952,311.509,"3,599.63","3,319.86",143.732,"2,750.37",73.802,"4,339.85",514.325,"8,234.91","5,608.91","1,286.35","2,651.31"
15-Jan-18,871.104,"1,666.25","1,924.73","1,832.69","10,504.66",554.271,"2,049.48","2,477.78","12,650.85",218.49,202.82,316.246,"3,643.48","3,352.95",144.525,"2,779.04",75.162,"4,377.41",520.164,"8,326.22","5,653.98","1,295.62","2,651.31"
16-Jan-18,864.203,"1,652.91","1,911.99","1,824.95","10,519.18",553.578,"2,047.05","2,480.39","12,785.63",216.874,199.894,314.61,"3,661.00","3,347.47",144.289,"2,783.36",74.573,"4,390.08",521.212,"8,293.02","5,620.83","1,290.46","2,641.55"
17-Jan-18,861.499,"1,663.09","1,907.92","1,820.28","10,581.57",555.604,"2,043.35","2,472.80","12,834.02",216.118,200.893,315.23,"3,654.90","3,370.48",146.101,"2,779.54",74.583,"4,382.41",519.183,"8,316.46","5,619.66","1,291.37","2,666.37"
18-Jan-18,863.262,"1,666.08","1,904.38","1,815.38","10,556.37",557.49,"2,042.22","2,490.32","12,763.51",215.624,200.566,316.309,"3,623.71","3,391.13",144.783,"2,777.98",74.645,"4,357.27",517.06,"8,326.00","5,633.69","1,291.79","2,662.24"
19-Jan-18,863.643,"1,673.90","1,909.57","1,824.06","10,665.91",561.547,"2,052.18","2,513.74","12,784.58",218.177,200.939,317.528,"3,656.85","3,411.29",144.472,"2,774.84",74.642,"4,397.48",518.573,"8,345.93","5,649.83","1,292.43","2,674.92"
22-Jan-18,863.097,"1,699.67","1,915.88","1,823.96","10,711.00",565.831,"2,061.92","2,523.42","12,883.48",219.256,200.977,319.505,"3,656.66","3,423.72",146.836,"2,791.10",75.234,"4,413.76",525.615,"8,376.59","5,666.55","1,301.22","2,696.46"
23-Jan-18,866.968,"1,707.42","1,912.08","1,826.09","10,766.05",568.044,"2,066.78","2,545.59","12,972.04",222.912,200.957,319.727,"3,708.92","3,430.71",146.414,"2,793.26",75.504,"4,453.79",528.329,"8,425.10","5,698.23","1,308.08","2,702.54"
24-Jan-18,877.739,"1,716.85","1,914.85","1,829.27","10,773.22",566.893,"2,065.84","2,536.72","12,958.98",221.514,199.89,319.422,"3,725.75","3,423.74",147.795,"2,810.32",75.946,"4,511.22",530.015,"8,450.64","5,765.00","1,312.92","2,701.16"
25-Jan-18,879.312,"1,723.40","1,931.06","1,829.08","10,715.71",564.901,"2,079.34","2,538.82","12,923.17",221.006,202.312,323.734,"3,708.14","3,448.40",147.715,"2,816.12",76.591,"4,483.59",537.537,"8,401.48","5,805.75","1,316.10","2,702.89"
26-Jan-18,879.204,"1,718.24","1,937.77","1,826.55","10,756.25",563.219,"2,085.24","2,533.02","12,996.73",222.606,202.635,323.803,"3,698.30","3,442.86",145.356,"2,793.02",75.777,"4,461.48",534.354,"8,425.32","5,804.51","1,313.31","2,734.51"
29-Jan-18,883.089,"1,699.23","1,910.35","1,811.36","10,661.91",563.751,"2,069.29","2,513.35","12,861.93",219.958,203.243,320.694,"3,683.33","3,417.60",145.068,"2,763.49",74.532,"4,462.06",529.082,"8,377.65","5,759.24","1,303.11","2,716.11"
30-Jan-18,875.007,"1,686.77","1,913.33","1,798.17","10,619.60",562.456,"2,062.73","2,501.43","12,838.62",218.789,200.182,317.806,"3,647.57","3,405.76",145.548,"2,738.03",74.139,"4,423.08",524.745,"8,352.00","5,756.89","1,293.74","2,686.67"
31-Jan-18,876.982,"1,686.88","1,912.97","1,805.18","10,558.70",564.316,"2,075.32","2,510.36","12,932.07",217.913,200.349,319.638,"3,592.39","3,417.61",150.048,"2,753.94",73.597,"4,410.46",528.163,"8,339.14","5,738.63","1,293.29","2,687.94"
1-Feb-18,877.036,"1,682.93","1,917.80","1,793.65","10,237.66",585.827,"2,068.88","2,474.57","12,823.55",216.738,200.534,320.732,"3,648.93","3,415.62",148.434,"2,779.51",74.031,"4,414.86",525.607,"8,379.14","5,721.43","1,287.30","2,686.49"
2-Feb-18,872.658,"1,653.91","1,881.97","1,750.37","10,034.22",581.801,"2,030.32","2,426.25","12,758.82",213.511,197.877,315.441,"3,602.73","3,369.08",148.088,"2,727.41",72.499,"4,358.66",515.081,"8,236.28","5,649.27","1,268.94","2,630.24"
5-Feb-18,859.589,"1,643.46","1,852.40","1,705.04","10,017.94",577.803,"1,997.25","2,401.67","12,564.44",209.336,194.186,309.444,"3,535.74","3,316.46",144.493,"2,699.25",70.876,"4,296.19",506.967,"8,019.68","5,547.60","1,241.65","2,523.66"
6-Feb-18,826.271,"1,582.20","1,797.35","1,699.91","9,783.15",561.719,"1,939.15","2,332.36","12,105.23",204.647,193.652,301.426,"3,413.33","3,211.31",144.394,"2,623.36",69.019,"4,190.98",490.843,"7,800.72","5,380.98","1,199.54","2,566.33"
7-Feb-18,828.985,"1,634.67","1,834.51","1,694.62","9,908.80",570.685,"1,967.22","2,363.36","12,050.91",207.575,194.42,308.96,"3,428.18","3,244.77",143.334,"2,666.28",70.447,"4,164.67",497.649,"7,972.90","5,432.72","1,220.88","2,554.44"
8-Feb-18,824.975,"1,566.76","1,784.19","1,654.96","9,803.81",555.282,"1,923.40","2,295.53","12,169.37",203.304,187.622,301.238,"3,461.25","3,183.04",141.752,"2,628.46",69.732,"4,180.00",485.165,"7,731.41","5,330.89","1,213.04","2,458.80"
9-Feb-18,818.761,"1,538.00","1,763.19","1,650.93","9,781.12",548.235,"1,896.45","2,267.87","11,798.53",201.674,186.577,296.849,"3,412.29","3,141.45",141.342,"2,580.04",69.249,"4,131.13",478.345,"7,653.45","5,279.60","1,183.38","2,494.84"
12-Feb-18,819.749,"1,567.78","1,787.04","1,673.06","10,004.63",558.336,"1,922.36","2,305.04","11,803.74",204.407,187.767,299.853,"3,416.69","3,176.39",139.699,"2,628.02",70.101,"4,156.81",486.069,"7,756.26","5,372.50","1,197.26","2,529.25"
13-Feb-18,827.387,"1,570.31","1,782.30","1,672.78","9,973.60",560.481,"1,924.18","2,303.94","11,951.57",206.025,186.439,297.783,"3,420.55","3,169.71",141.791,"2,647.86",70.28,"4,200.48",482.767,"7,765.78","5,361.40","1,201.48","2,536.51"
14-Feb-18,828.152,"1,575.14","1,787.53","1,690.72","10,105.89",570.602,"1,952.89","2,341.61","12,150.08",207.292,189.384,304.208,"3,416.05","3,212.64",140.683,"2,649.76",71.039,"4,205.60",486.226,"7,913.46","5,462.04","1,217.00","2,571.32"
15-Feb-18,839.626,"1,591.29","1,802.99","1,703.29","10,229.44",579.756,"1,985.42","2,359.70","12,241.92",211.196,193.104,306.569,"3,469.44","3,253.27",141.559,"2,686.04",71.651,"4,290.20",490.61,"7,991.85","5,511.65","1,228.64","2,602.13"
16-Feb-18,841.75,"1,586.47","1,824.73","1,705.99","10,411.62",588.863,"2,003.16","2,375.70","12,236.04",211.829,193.047,310.198,"3,509.16","3,277.22",143.928,"2,729.80",72.612,"4,294.26",495.494,"8,089.88","5,544.58","1,237.29","2,602.87"
19-Feb-18,844.84,"1,578.16","1,812.35","1,701.38","10,247.69",582.726,"1,986.27","2,352.20","12,236.55",209.527,194.833,305.602,"3,566.07","3,239.60",143.195,"2,700.83",71.582,"4,345.41",491.689,"8,009.91","5,470.42","1,224.88","2,602.87"
20-Feb-18,843.526,"1,564.85","1,809.61","1,694.70","10,221.44",584.537,"1,989.51","2,361.11","12,258.77",208.372,192.223,305.529,"3,516.47","3,265.44",142.391,"2,691.62",70.853,"4,308.97",493.981,"8,008.57","5,478.39","1,225.24","2,587.85"
21-Feb-18,836.505,"1,583.74","1,813.45","1,698.89","10,231.53",586.14,"1,990.51","2,353.05","12,385.12",207.775,193.633,304.428,"3,495.46","3,269.06",139.309,"2,701.06",70.795,"4,354.03",489.306,"8,034.64","5,471.64","1,228.74","2,573.97"
22-Feb-18,837.485,"1,579.30","1,825.72","1,692.89","10,372.61",583.215,"1,991.13","2,353.18","12,267.88",207.178,192.511,301.927,"3,486.04","3,259.13",139.786,"2,680.03",71.017,"4,318.50",492.197,"8,002.62","5,471.19","1,220.47","2,575.60"
23-Feb-18,841.359,"1,557.90","1,825.11","1,712.29","10,442.37",583.046,"1,990.02","2,352.66","12,385.37",206.313,193.806,304.149,"3,523.67","3,264.89",140.06,"2,723.27",71.803,"4,370.49",489.277,"7,973.92","5,455.03","1,222.81","2,616.60"
26-Feb-18,848.925,"1,562.21","1,842.86","1,715.57","10,539.42",588.357,"1,998.16","2,358.02","12,514.88",206.301,196.408,304.437,"3,544.58","3,284.36",140.597,"2,720.76",71.788,"4,406.72",492.841,"8,025.20","5,487.80","1,227.04","2,645.99"
27-Feb-18,847.959,"1,567.50","1,837.71","1,705.57","10,362.76",582.96,"1,988.74","2,342.15","12,549.62",204.937,194.789,303.28,"3,559.11","3,261.89",139.663,"2,703.99",70.872,"4,359.52",490.951,"7,971.36","5,453.72","1,220.81","2,612.46"
28-Feb-18,840.333,"1,591.25","1,833.51","1,670.61","10,268.49",577.592,"1,974.28","2,324.09","12,509.14",202.632,192.415,300.744,"3,537.14","3,240.30",139.442,"2,694.06",70.305,"4,321.39",485.842,"7,889.92","5,374.09","1,202.92","2,583.87"
1-Mar-18,829.357,"1,569.56","1,830.22","1,659.91","10,099.06",568.945,"1,950.67","2,274.99","12,577.27",202.331,192.029,298.618,"3,468.30","3,202.10",139.226,"2,652.21",67.701,"4,306.42",479.805,"7,770.51","5,284.57","1,188.88","2,550.40"
2-Mar-18,823.738,"1,566.57","1,828.48","1,652.24","10,046.96",563.193,"1,929.04","2,248.55","12,444.54",204.524,194.443,294.454,"3,453.41","3,179.22",137.959,"2,628.36",69.045,"4,280.38",474.555,"7,592.95","5,247.94","1,174.89","2,564.36"
5-Mar-18,819.083,"1,577.12","1,852.05","1,658.94","10,095.45",569.702,"1,941.14","2,284.60","12,145.98",203.039,192.373,293.828,"3,416.14","3,231.06",137.799,"2,652.98",69.737,"4,241.42",478.196,"7,718.35","5,352.95","1,188.78","2,592.85"
6-Mar-18,834.787,"1,603.90","1,870.03","1,668.06","10,155.17",574.642,"1,956.87","2,304.61","12,328.24",203.809,193.058,300.723,"3,451.93","3,257.56",140.382,"2,718.78",69.977,"4,317.11",480.767,"7,821.86","5,325.40","1,197.23","2,600.50"
7-Mar-18,825.267,"1,594.12","1,876.07","1,651.71","10,178.88",577.79,"1,964.89","2,327.58","12,170.50",203.773,193.192,304.34,"3,425.78","3,273.04",138.218,"2,689.56",69.852,"4,275.32",480.956,"7,820.63","5,316.19","1,199.77","2,599.98"
8-Mar-18,826.776,"1,597.56","1,897.84","1,662.67","10,230.38",581.968,"1,978.04","2,335.47","12,401.72",201.873,193.219,305.511,"3,437.02","3,292.42",138.686,"2,679.47",70.188,"4,304.90",480.745,"7,906.44","5,347.10","1,201.95","2,611.13"
9-Mar-18,835.276,"1,602.52","1,899.01","1,680.81","10,215.51",582.427,"1,984.09","2,334.96","12,520.14",201.125,194.205,305.824,"3,419.90","3,303.90",139.543,"2,706.70",71.282,"4,311.02",482.488,"7,957.32","5,366.22","1,209.03","2,655.55"
12-Mar-18,842.748,"1,601.65","1,909.66","1,683.86","10,235.16",581.386,"1,986.02","2,347.26","12,727.29",201.361,196.587,305.885,"3,487.45","3,314.01",140.469,"2,711.87",72.093,"4,386.43",484.416,"7,973.87","5,394.58","1,209.84","2,652.87"
13-Mar-18,841.603,"1,590.78","1,904.22","1,676.22","10,206.43",578.063,"1,985.97","2,326.41","12,690.88",200.148,196.922,306.876,"3,501.56","3,292.32",141.33,"2,725.71",72.806,"4,422.24",485.483,"7,940.35","5,371.56","1,204.43","2,636.00"
14-Mar-18,835.035,"1,572.02","1,877.53","1,676.74","10,145.45",575.277,"1,976.67","2,318.76","12,612.29",200.195,195.409,302.772,"3,499.16","3,275.42",139.693,"2,702.25",72.574,"4,412.88",482.725,"7,985.64","5,349.10","1,199.65","2,621.43"
